"securityId","symbol","symbolSfx","roundLot","isTestSymbol","mpv"
4338,"INGR","",100,false,10000
16318,"INHD","",100,false,100
4339,"INKM","",100,false,10000
12773,"INKT","",100,false,100
14770,"INLX","",100,false,10000
9406,"INM","",100,false,100
4340,"INMB","",100,false,10000
4341,"INMD","",100,false,10000
10673,"INMU","",100,false,10000
4342,"INN","",100,false,10000
4344,"INN","PRE",100,false,10000
12222,"INN","PRF",100,false,10000
13231,"INNO","",100,false,10000
10499,"INNV","",100,false,10000
4345,"INO","",100,false,10000
4346,"INOD","",100,false,10000
4347,"INOV","",100,false,10000
14220,"INQQ","",100,false,10000
16711,"INRO","",100,false,10000
4350,"INSE","",100,false,10000
4351,"INSG","",100,false,10000
4352,"INSI","",100,false,10000
4353,"INSM","",100,false,10000
4354,"INSP","",100,false,10000
11999,"INST","",100,false,10000
4358,"INSW","",100,false,10000
11774,"INTA","",100,false,10000
4361,"INTC","",100,false,10000
13408,"INTE","",100,false,10000
12959,"INTEU","",100,false,10000
13407,"INTEW","",100,false,10000
4362,"INTF","",100,false,10000
4363,"INTG","",100,false,10000
16666,"INTJ","",100,false,100
15058,"INTL","",100,false,10000
14506,"INTR","",100,false,10000
13343,"INTS","",100,false,10000
4364,"INTT","",100,false,10000
4365,"INTU","",100,false,10000
9178,"INTZ","",100,false,10000
4366,"INUV","",100,false,10000
4367,"INVA","",100,false,10000
4368,"INVE","",100,false,10000
4369,"INVH","",100,false,10000
9421,"INVO","",100,false,100
10966,"INVZ","",100,false,10000
10967,"INVZW","",100,false,100
4370,"INZY","",100,false,10000
12991,"IOBT","",100,false,10000
12636,"IOCT","",100,false,10000
15057,"ION","",100,false,10000
12551,"IONM","",100,false,100
12627,"IONQ","",100,false,10000
12618,"IONQ","WS",100,false,10000
14532,"IONR","",100,false,10000
4372,"IONS","",100,false,10000
4373,"IOO","",100,false,10000
16615,"IOPP","",100,false,10000
4374,"IOR","",100,false,10000
4375,"IOSP","",100,false,10000
13388,"IOT","",100,false,10000
4376,"IOVA","",100,false,10000
4377,"IP","",100,false,10000
9825,"IPA","",100,false,10000
4378,"IPAC","",100,false,10000
4379,"IPAR","",100,false,10000
4380,"IPAY","",100,false,10000
4381,"IPB","",100,false,10000
4382,"IPDN","",100,false,10000
14061,"IPDP","",100,false,10000
4384,"IPG","",100,false,10000
4385,"IPGP","",100,false,10000
4386,"IPHA","",100,false,10000
4388,"IPI","",100,false,10000
4389,"IPKW","",100,false,10000
4391,"IPO","",100,false,10000
4398,"IPOS","",100,false,10000
14062,"IPPP","",100,false,10000
11654,"IPSC","",100,false,10000
11346,"IPW","",100,false,100
4402,"IPWR","",100,false,10000
14494,"IPX","",100,false,10000
15734,"IPXX","",100,false,10000
15577,"IPXXU","",100,false,10000
15735,"IPXXW","",100,false,10000
4403,"IQ","",100,false,10000
4404,"IQDE","",100,false,10000
4405,"IQDF","",100,false,10000
4406,"IQDG","",100,false,10000
4407,"IQDY","",100,false,10000
14915,"IQHI","",100,false,10000
4408,"IQI","",100,false,10000
4409,"IQIN","",100,false,10000
4410,"IQLT","",100,false,10000
4411,"IQM","",100,false,10000
16667,"IQQQ","",100,false,10000
15534,"IQRA","",100,false,10000
4412,"IQSI","",100,false,10000
14916,"IQSM","",100,false,10000
4413,"IQSU","",100,false,10000
4414,"IQV","",100,false,10000
4415,"IR","",100,false,10000
14607,"IRAA","",100,false,10000
14608,"IRAAU","",100,false,10000
14609,"IRAAW","",100,false,10000
4416,"IRBO","",100,false,10000
4417,"IRBT","",100,false,10000
4419,"IRDM","",100,false,10000
13118,"IREN","",100,false,10000
4420,"IRET","",100,false,10000
4422,"IRIX","",100,false,10000
4424,"IRM","",100,false,10000
4425,"IRMD","",100,false,10000
16564,"IROH","",100,false,10000
16565,"IROHR","",100,false,100
16381,"IROHU","",100,false,10000
16566,"IROHW","",100,false,100
15148,"IRON","",100,false,10000
4426,"IROQ","",100,false,10000
4428,"IRS","",100,false,10000
11472,"IRS","WS",100,false,10000
4429,"IRT","",100,false,10000
4430,"IRTC","",100,false,10000
16111,"IRTR","",100,false,10000
14550,"IRVH","",100,false,10000
4431,"IRWD","",100,false,10000
10729,"ISCB","",100,false,10000
4433,"ISCF","",100,false,10000
10730,"ISCG","",100,false,10000
10731,"ISCV","",100,false,10000
4434,"ISD","",100,false,10000
15085,"ISDB","",100,false,10000
4435,"ISDR","",100,false,10000
15897,"ISEP","",100,false,10000
4439,"ISHG","",100,false,10000
13782,"ISHP","",100,false,10000
4441,"ISMD","",100,false,10000
11615,"ISPC","",100,false,100
13947,"ISPO","",100,false,10000
13948,"ISPOW","",100,false,10000
15467,"ISPR","",100,false,10000
16357,"ISPY","",100,false,10000
4444,"ISRA","",100,false,10000
4445,"ISRG","",100,false,10000
15322,"ISRL","",100,false,10000
15188,"ISRLU","",100,false,10000
15323,"ISRLW","",100,false,10000
4446,"ISSC","",100,false,10000
4447,"ISTB","",100,false,10000
4448,"ISTR","",100,false,10000
10001,"ISUN","",100,false,100
10798,"ISVL","",100,false,10000
10043,"ISWN","",100,false,10000
4449,"ISZE","",100,false,10000
4450,"IT","",100,false,10000
4451,"ITA","",100,false,10000
11770,"ITAN","",100,false,10000
4453,"ITB","",100,false,10000
4455,"ITCI","",100,false,10000
16112,"ITDA","",100,false,10000
16113,"ITDB","",100,false,10000
16114,"ITDC","",100,false,10000
16115,"ITDD","",100,false,10000
16116,"ITDE","",100,false,10000
16117,"ITDF","",100,false,10000
16118,"ITDG","",100,false,10000
16119,"ITDH","",100,false,10000
16120,"ITDI","",100,false,10000
4456,"ITEQ","",100,false,10000
4457,"ITGR","",100,false,10000
4458,"ITI","",100,false,10000
4459,"ITIC","",100,false,10000
4460,"ITM","",100,false,10000
4462,"ITOS","",100,false,10000
4463,"ITOT","",100,false,10000
4464,"ITP","",100,false,10000
4465,"ITRG","",100,false,10000
4466,"ITRI","",100,false,10000
4467,"ITRM","",100,false,10000
4468,"ITRN","",100,false,10000
4469,"ITT","",100,false,10000
4470,"ITUB","",100,false,10000
4471,"ITW","",100,false,10000
4472,"IUS","",100,false,10000
4473,"IUSB","",100,false,10000
4474,"IUSG","",100,false,10000
4476,"IUSV","",100,false,10000
4477,"IVA","",100,false,10000
4478,"IVAC","",100,false,10000
4479,"IVAL","",100,false,10000
14537,"IVCA","",100,false,10000
14167,"IVCAU","",100,false,10000
14538,"IVCAW","",100,false,10000
13855,"IVCB","",100,false,10000
13379,"IVCBU","",100,false,10000
13856,"IVCBW","",100,false,100
13871,"IVCP","",100,false,10000
13378,"IVCPU","",100,false,10000
13872,"IVCPW","",100,false,10000
14191,"IVDA","",100,false,100
14192,"IVDAW","",100,false,100
4481,"IVE","",100,false,10000
14315,"IVEG","",100,false,10000
4482,"IVES","",100,false,10000
4484,"IVLU","",100,false,10000
4485,"IVOG","",100,false,10000
4486,"IVOL","",100,false,10000
4487,"IVOO","",100,false,10000
4488,"IVOV","",100,false,10000
15891,"IVP","",100,false,100
4489,"IVR","",100,false,10000
4491,"IVR","PRB",100,false,10000
4492,"IVR","PRC",100,false,10000
9762,"IVRA","",100,false,10000
15293,"IVRS","",100,false,10000
12754,"IVT","",100,false,10000
4493,"IVV","",100,false,10000
15695,"IVVB","",100,false,10000
14775,"IVVD","",100,false,10000
15696,"IVVM","",100,false,10000
16654,"IVVW","",100,false,10000
4494,"IVW","",100,false,10000
4495,"IVZ","",100,false,10000
4496,"IWB","",100,false,10000
4497,"IWC","",100,false,10000
4498,"IWD","",100,false,10000
10188,"IWDL","",100,false,10000
4499,"IWF","",100,false,10000
14507,"IWFG","",100,false,10000
4500,"IWFH","",100,false,10000
10189,"IWFL","",100,false,10000
13849,"IWIN","",100,false,10000
4501,"IWL","",100,false,10000
14508,"IWLG","",100,false,10000
4502,"IWM","",100,false,10000
10190,"IWML","",100,false,10000
16655,"IWMW","",100,false,10000
16156,"IWMY","",100,false,10000
4503,"IWN","",100,false,10000
4504,"IWO","",100,false,10000
4505,"IWP","",100,false,10000
4506,"IWR","",100,false,10000
4507,"IWS","",100,false,10000
14819,"IWTR","",100,false,10000
4508,"IWV","",100,false,10000
4509,"IWX","",100,false,10000
4510,"IWY","",100,false,10000
4511,"IX","",100,false,10000
13196,"IXAQ","",100,false,10000
12710,"IXAQU","",100,false,10000
13195,"IXAQW","",100,false,10000
4512,"IXC","",100,false,10000
4513,"IXG","",100,false,10000
14024,"IXHL","",100,false,10000
4514,"IXJ","",100,false,10000
4515,"IXN","",100,false,10000
4516,"IXP","",100,false,10000
4518,"IXUS","",100,false,10000
4519,"IYC","",100,false,10000
4520,"IYE","",100,false,10000
4521,"IYF","",100,false,10000
4522,"IYG","",100,false,10000
4523,"IYH","",100,false,10000
4524,"IYJ","",100,false,10000
4525,"IYK","",100,false,10000
4526,"IYLD","",100,false,10000
4527,"IYM","",100,false,10000
4528,"IYR","",100,false,10000
4529,"IYT","",100,false,10000
4530,"IYW","",100,false,10000
4531,"IYY","",100,false,10000
4532,"IYZ","",100,false,10000
4533,"IZEA","",100,false,10000
15371,"IZM","",100,false,10000
4534,"IZRL","",100,false,10000
4535,"J","",100,false,10000
9265,"JAAA","",100,false,10000
4536,"JACK","",100,false,10000
4538,"JAGX","",100,false,100
4539,"JAKK","",100,false,10000
4540,"JAMF","",100,false,10000
4541,"JAN","",100,false,10000
16394,"JAND","",100,false,10000
16395,"JANH","",100,false,10000
16396,"JANJ","",100,false,10000
16397,"JANP","",100,false,10000
16398,"JANQ","",100,false,10000
14950,"JANT","",100,false,10000
14951,"JANW","",100,false,10000
11569,"JANX","",100,false,10000
9841,"JANZ","",100,false,10000
12696,"JAVA","",100,false,10000
4543,"JAZZ","",100,false,10000
13661,"JBBB","",100,false,10000
4544,"JBGS","",100,false,10000
4545,"JBHT","",100,false,10000
11522,"JBI","",100,false,10000
4546,"JBK","",100,false,10000
4547,"JBL","",100,false,10000
4548,"JBLU","",100,false,10000
16098,"JBND","",100,false,10000
4549,"JBSS","",100,false,10000
4550,"JBT","",100,false,10000
4553,"JCE","",100,false,10000
15378,"JCHI","",100,false,10000
4554,"JCI","",100,false,10000
4557,"JCPB","",100,false,10000
14236,"JCPI","",100,false,10000
14268,"JCSE","",100,false,100
4559,"JCTCF","",100,false,10000
9638,"JCTR","",100,false,10000
4560,"JD","",100,false,10000
16165,"JDOC","",100,false,10000
4563,"JDST","",100,false,10000
16358,"JDVI","",100,false,10000
4565,"JEF","",100,false,10000
4566,"JELD","",100,false,10000
10591,"JEMA","",100,false,10000
4568,"JEPI","",100,false,10000
14342,"JEPQ","",100,false,10000
15963,"JEPY","",100,false,10000
4569,"JEQ","",100,false,10000
15651,"JETD","",100,false,10000
4570,"JETS","",100,false,10000
15652,"JETU","",100,false,10000
15012,"JEWL","",100,false,100
14723,"JFBR","",100,false,100
14724,"JFBRW","",100,false,10000
4571,"JFIN","",100,false,10000
4572,"JFR","",100,false,10000
4573,"JFU","",100,false,10000
11897,"JFWD","",100,false,10000
4574,"JG","",100,false,10000
4575,"JGH","",100,false,10000
15933,"JGLO","",100,false,10000
14666,"JGRO","",100,false,10000
16166,"JHAC","",100,false,10000
10887,"JHCB","",100,false,10000
14840,"JHDV","",100,false,10000
4579,"JHEM","",100,false,10000
4580,"JHG","",100,false,10000
16824,"JHHY","",100,false,10000
4581,"JHI","",100,false,10000
15127,"JHID","",100,false,10000
12243,"JHMB","",100,false,10000
4584,"JHMD","",100,false,10000
4589,"JHML","",100,false,10000
4590,"JHMM","",100,false,10000
4593,"JHMU","",100,false,10000
13389,"JHPI","",100,false,10000
4594,"JHS","",100,false,10000
4595,"JHSC","",100,false,10000
4596,"JHX","",100,false,10000
4598,"JIG","",100,false,10000
4603,"JILL","",100,false,10000
14467,"JIRE","",100,false,10000
15934,"JIVE","",100,false,10000
4612,"JJSF","",100,false,10000
4620,"JKHY","",100,false,10000
4625,"JKS","",100,false,10000
16463,"JL","",100,false,100
4626,"JLL","",100,false,10000
4627,"JLS","",100,false,10000
4628,"JMBS","",100,false,10000
14365,"JMEE","",100,false,10000
15736,"JMHI","",100,false,10000
4629,"JMIA","",100,false,10000
4631,"JMM","",100,false,10000
4632,"JMOM","",100,false,10000
14316,"JMSB","",100,false,10000
15737,"JMSI","",100,false,10000
4636,"JMST","",100,false,10000
4637,"JMUB","",100,false,10000
4639,"JNJ","",100,false,10000
4640,"JNK","",100,false,10000
4641,"JNPR","",100,false,10000
4642,"JNUG","",100,false,10000
15759,"JNVR","",100,false,10000
4644,"JOB","",100,false,10000
12181,"JOBY","",100,false,10000
12176,"JOBY","WS",100,false,10000
4646,"JOE","",100,false,10000
9454,"JOET","",100,false,10000
4647,"JOF","",100,false,10000
11941,"JOJO","",100,false,10000
4648,"JOUT","",100,false,10000
15992,"JPAN","",100,false,10000
4651,"JPC","",100,false,10000
15771,"JPEF","",100,false,10000
4652,"JPEM","",100,false,10000
4654,"JPI","",100,false,10000
4655,"JPIB","",100,false,10000
12943,"JPIE","",100,false,10000
4656,"JPIN","",100,false,10000
15772,"JPLD","",100,false,10000
4657,"JPM","",100,false,10000
4658,"JPM","PRC",100,false,10000
4659,"JPM","PRD",100,false,10000
4662,"JPM","PRJ",100,false,10000
10750,"JPM","PRK",100,false,10000
11445,"JPM","PRL",100,false,10000
12129,"JPM","PRM",100,false,10000
4663,"JPMB","",100,false,10000
4664,"JPME","",100,false,10000
15918,"JPMO","",100,false,10000
14407,"JPRE","",100,false,10000
4668,"JPSE","",100,false,10000
4669,"JPST","",100,false,10000
15353,"JPSV","",100,false,10000
4671,"JPUS","",100,false,10000
4672,"JPXN","",100,false,10000
4673,"JQC","",100,false,10000
4674,"JQUA","",100,false,10000
11700,"JRE","",100,false,10000
4675,"JRI","",100,false,10000
12371,"JRNY","",100,false,10000
4678,"JRS","",100,false,10000
4679,"JRSH","",100,false,10000
4680,"JRVR","",100,false,10000
10458,"JSCP","",100,false,10000
16209,"JSI","",100,false,10000
4682,"JSM","",100,false,10000
4683,"JSMD","",100,false,10000
4684,"JSML","",100,false,10000
12533,"JSPR","",100,false,10000
12532,"JSPRW","",100,false,100
9639,"JSTC","",100,false,10000
15815,"JTAI","",100,false,100
15816,"JTAIW","",100,false,100
15817,"JTAIZ","",100,false,100
16077,"JTEK","",100,false,10000
14960,"JUCY","",100,false,10000
15702,"JULD","",100,false,10000
15703,"JULH","",100,false,10000
15704,"JULJ","",100,false,10000
16832,"JULP","",100,false,10000
15705,"JULQ","",100,false,10000
14952,"JULT","",100,false,10000
14953,"JULW","",100,false,10000
4688,"JULZ","",100,false,10000
16779,"JUNE","",100,false,10000
15590,"JUNT","",100,false,10000
15591,"JUNW","",100,false,10000
11495,"JUNZ","",100,false,10000
4689,"JUST","",100,false,10000
4690,"JVA","",100,false,10000
4691,"JVAL","",100,false,10000
16635,"JVSA","",100,false,10000
16636,"JVSAR","",100,false,100
16451,"JVSAU","",100,false,10000
10665,"JWEL","",100,false,10000
4694,"JWN","",100,false,10000
10821,"JWSM","",100,false,10000
10139,"JWSM","U",100,false,10000
10822,"JWSM","WS",100,false,10000
4698,"JXI","",100,false,10000
14879,"JXJT","",100,false,10000
12461,"JXN","",100,false,10000
15402,"JXN","PRA",100,false,10000
15495,"JYD","",100,false,100
4699,"JYNT","",100,false,10000
14719,"JZ","",100,false,10000
11409,"JZXN","",100,false,100
4700,"K","",100,false,10000
15116,"KA","",100,false,100
13727,"KACL","",100,false,10000
13729,"KACLR","",100,false,10000
13367,"KACLU","",100,false,10000
13728,"KACLW","",100,false,10000
4701,"KAI","",100,false,10000
4702,"KALA","",100,false,10000
4703,"KALL","",100,false,10000
4704,"KALU","",100,false,10000
4705,"KALV","",100,false,10000
4707,"KAPR","",100,false,10000
4708,"KAR","",100,false,10000
10923,"KARO","",100,false,10000
4709,"KARS","",100,false,10000
12076,"KAVL","",100,false,10000
4710,"KB","",100,false,10000
4711,"KBA","",100,false,10000
4713,"KBE","",100,false,10000
4714,"KBH","",100,false,10000
4721,"KBR","",100,false,10000
16535,"KBUF","",100,false,10000
4723,"KBWB","",100,false,10000
4724,"KBWD","",100,false,10000
4725,"KBWP","",100,false,10000
4726,"KBWR","",100,false,10000
4727,"KBWY","",100,false,10000
4728,"KC","",100,false,10000
12697,"KCCA","",100,false,10000
4734,"KCE","",100,false,10000
12670,"KCGI","",100,false,10000
12208,"KCGI","U",100,false,10000
12679,"KCGI","WS",100,false,10000
12981,"KD","",100,false,10000
14789,"KDIV","",100,false,10000
4738,"KDP","",100,false,10000
13465,"KDRN","",100,false,10000
4739,"KE","",100,false,10000
16706,"KEAT","",100,false,10000
4740,"KELYA","",100,false,10000
4741,"KELYB","",100,false,10000
15871,"KEM","",100,false,10000
4742,"KEMQ","",100,false,10000
4743,"KEMX","",100,false,10000
4744,"KEN","",100,false,10000
4745,"KEP","",100,false,10000
4746,"KEQU","",100,false,10000
12698,"KEUA","",100,false,10000
4750,"KEX","",100,false,10000
4751,"KEY","",100,false,10000
4752,"KEY","PRI",100,false,10000
4753,"KEY","PRJ",100,false,10000
4754,"KEY","PRK",100,false,10000
14727,"KEY","PRL",100,false,10000
4755,"KEYS","",100,false,10000
4756,"KF","",100,false,10000
4757,"KFFB","",100,false,10000
4758,"KFRC","",100,false,10000
4759,"KFS","",100,false,10000
9516,"KFVG","",100,false,10000
4760,"KFY","",100,false,10000
4762,"KGC","",100,false,10000
16094,"KGEI","",100,false,10000
4763,"KGRN","",100,false,10000
15679,"KGS","",100,false,10000
4764,"KHC","",100,false,10000
12098,"KHYB","",100,false,10000
4765,"KIDS","",100,false,10000
4766,"KIE","",100,false,10000
4767,"KIM","",100,false,10000
4768,"KIM","PRL",100,false,10000
4769,"KIM","PRM",100,false,10000
16399,"KIM","PRN",100,false,10000
13017,"KIND","",100,false,10000
4771,"KINS","",100,false,10000
4772,"KIO","",100,false,10000
4774,"KIRK","",100,false,10000
14777,"KITT","",100,false,100
14778,"KITTW","",100,false,100
4775,"KJAN","",100,false,10000
4776,"KJUL","",100,false,10000
4777,"KKR","",100,false,10000
11108,"KKRS","",100,false,10000
4782,"KLAC","",100,false,10000
4785,"KLDW","",100,false,10000
16046,"KLG","",100,false,10000
4786,"KLIC","",100,false,10000
15185,"KLIP","",100,false,10000
12064,"KLNE","",100,false,10000
11949,"KLTR","",100,false,10000
4789,"KLXE","",100,false,10000
15908,"KLXY","",100,false,10000
4790,"KMB","",100,false,10000
4791,"KMDA","",100,false,10000
14890,"KMET","",100,false,10000
4794,"KMI","",100,false,10000
9571,"KMLM","",100,false,10000
14094,"KMPB","",100,false,10000
4795,"KMPR","",100,false,10000
4796,"KMT","",100,false,10000
4797,"KMX","",100,false,10000
4798,"KN","",100,false,10000
15881,"KNCT","",100,false,10000
4800,"KNDI","",100,false,10000
15592,"KNF","",100,false,10000
4801,"KNG","",100,false,10000
9816,"KNGS","",100,false,10000
16065,"KNGZ","",100,false,10000
4803,"KNOP","",100,false,10000
4804,"KNOW","",100,false,10000
4805,"KNSA","",100,false,10000
4806,"KNSL","",100,false,10000
14001,"KNTK","",100,false,10000
14806,"KNW","",100,false,10000
4807,"KNX","",100,false,10000
4808,"KO","",100,false,10000
11898,"KOCG","",100,false,10000
4809,"KOCT","",100,false,10000
4810,"KOD","",100,false,10000
4811,"KODK","",100,false,10000
4812,"KOF","",100,false,10000
4813,"KOIN","",100,false,10000
4814,"KOKU","",100,false,10000
4816,"KOLD","",100,false,10000
4817,"KOMP","",100,false,10000
12000,"KONG","",100,false,10000
16733,"KOOL","",100,false,10000
4818,"KOP","",100,false,10000
4819,"KOPN","",100,false,100
12615,"KORE","",100,false,10000
4821,"KORP","",100,false,10000
4822,"KORU","",100,false,10000
4823,"KOS","",100,false,10000
4824,"KOSS","",100,false,10000
11550,"KPLT","",100,false,10000
11551,"KPLTW","",100,false,100
14743,"KPOP","",100,false,10000
16536,"KPRO","",100,false,10000
13018,"KPRX","",100,false,100
4825,"KPTI","",100,false,10000
4826,"KR","",100,false,10000
4828,"KRBN","",100,false,10000
4829,"KRC","",100,false,10000
4830,"KRE","",100,false,10000
4831,"KREF","",100,false,10000
11164,"KREF","PRA",100,false,10000
4832,"KRG","",100,false,10000
4833,"KRKR","",100,false,100
4834,"KRMA","",100,false,10000
4835,"KRMD","",100,false,10000
10834,"KRNL","",100,false,10000
10153,"KRNLU","",100,false,10000
10835,"KRNLW","",100,false,100
4836,"KRNT","",100,false,10000
4837,"KRNY","",100,false,10000
4838,"KRO","",100,false,10000
9182,"KRON","",100,false,10000
11893,"KROP","",100,false,10000
4839,"KROS","",100,false,10000
4840,"KRP","",100,false,10000
16180,"KRRO","",100,false,10000
11038,"KRT","",100,false,10000
4842,"KRUS","",100,false,10000
15265,"KRUZ","",100,false,10000
4843,"KRYS","",100,false,10000
4844,"KSA","",100,false,10000
13791,"KSCP","",100,false,100
15919,"KSEA","",100,false,10000
4846,"KSM","",100,false,10000
16452,"KSPI","",100,false,10000
4851,"KSS","",100,false,10000
10060,"KSTR","",100,false,10000
4854,"KT","",100,false,10000
4855,"KTB","",100,false,10000
4856,"KTCC","",100,false,10000
11533,"KTEC","",100,false,10000
4857,"KTF","",100,false,10000
4858,"KTH","",100,false,10000
4859,"KTN","",100,false,10000
4860,"KTOS","",100,false,10000
4863,"KTRA","",100,false,100
12169,"KTTA","",100,false,10000
12170,"KTTAW","",100,false,10000
9920,"KUKE","",100,false,10000
11515,"KULR","",100,false,10000
4864,"KURA","",100,false,10000
4865,"KURE","",100,false,10000
15947,"KVAC","",100,false,10000
15755,"KVACU","",100,false,10000
15948,"KVACW","",100,false,10000
4866,"KVHI","",100,false,10000
9517,"KVLE","",100,false,10000
15526,"KVUE","",100,false,10000
15964,"KVYO","",100,false,10000
4867,"KW","",100,false,10000
15067,"KWE","",100,false,100
4868,"KWEB","",100,false,10000
15068,"KWESW","",100,false,100
4869,"KWR","",100,false,10000
4870,"KWT","",100,false,10000
4871,"KXI","",100,false,10000
4872,"KXIN","",100,false,100
4873,"KYMR","",100,false,10000
4874,"KYN","",100,false,10000
16537,"KYTX","",100,false,10000
4875,"KZIA","",100,false,100
4876,"KZR","",100,false,100
4877,"L","",100,false,10000
16070,"LAAC","",100,false,10000
14221,"LAB","",100,false,10000
4878,"LABD","",100,false,10000
10177,"LABP","",100,false,10000
4879,"LABU","",100,false,10000
4880,"LAC","",100,false,10000
4885,"LAD","",100,false,10000
4886,"LADR","",100,false,10000
15579,"LAES","",100,false,10000
4888,"LAKE","",100,false,10000
15250,"LALT","",100,false,10000
4889,"LAMR","",100,false,10000
4890,"LANC","",100,false,10000
4891,"LAND","",100,false,10000
10039,"LANDM","",100,false,10000
9266,"LANDO","",100,false,10000
4892,"LANDP","",100,false,10000
15107,"LANV","",100,false,10000
15108,"LANV","WS",100,false,10000
16724,"LAPR","",100,false,10000
4893,"LARK","",100,false,10000
14843,"LASE","",100,false,10000
4894,"LASR","",100,false,10000
14117,"LATG","",100,false,10000
13753,"LATGU","",100,false,10000
4898,"LAUR","",100,false,10000
11976,"LAW","",100,false,10000
4900,"LAZ","",100,false,10000
9591,"LAZR","",100,false,10000
4903,"LBAI","",100,false,10000
9435,"LBAY","",100,false,10000
16270,"LBO","",100,false,10000
10608,"LBPH","",100,false,10000
4906,"LBRDA","",100,false,10000
4907,"LBRDK","",100,false,10000
9759,"LBRDP","",100,false,10000
4908,"LBRT","",100,false,10000
4909,"LBTYA","",100,false,10000
4910,"LBTYB","",100,false,10000
4911,"LBTYK","",100,false,10000
4912,"LC","",100,false,10000
14613,"LCF","",100,false,10000
14147,"LCFY","",100,false,10000
14148,"LCFYW","",100,false,10000
4917,"LCG","",100,false,10000
12025,"LCID","",100,false,10000
4919,"LCII","",100,false,10000
14652,"LCLG","",100,false,10000
4920,"LCNB","",100,false,10000
4921,"LCR","",100,false,10000
10977,"LCTD","",100,false,10000
10978,"LCTU","",100,false,10000
4922,"LCTX","",100,false,10000
4923,"LCUT","",100,false,10000
13197,"LCW","",100,false,10000
12742,"LCW","U",100,false,10000
13198,"LCW","WS",100,false,10000
4925,"LDEM","",100,false,10000
10161,"LDI","",100,false,10000
4927,"LDOS","",100,false,10000
4928,"LDP","",100,false,10000
4930,"LDSF","",100,false,10000
16371,"LDTC","",100,false,10000
16372,"LDTCW","",100,false,100
4931,"LDUR","",100,false,10000
15798,"LDWY","",100,false,10000
4932,"LE","",100,false,10000
4933,"LEA","",100,false,10000
4934,"LEAD","",100,false,10000
4937,"LECO","",100,false,10000
4938,"LEDS","",100,false,10000
4939,"LEE","",100,false,10000
4940,"LEG","",100,false,10000
4941,"LEGH","",100,false,10000
4942,"LEGN","",100,false,10000
4943,"LEGR","",100,false,10000
16712,"LEGT","",100,false,10000
16524,"LEGT","U",100,false,10000
16713,"LEGT","WS",100,false,10000
4945,"LEMB","",100,false,10000
4946,"LEN","",100,false,10000
4947,"LEN","B",100,false,10000
16684,"LENZ","",100,false,10000
4949,"LEO","",100,false,10000
9319,"LESL","",100,false,10000
4950,"LEU","",100,false,10000
11294,"LEV","",100,false,10000
11295,"LEV","WS",100,false,10000
15128,"LEV","WSA",100,false,10000
4951,"LEVI","",100,false,10000
11806,"LEXI","",100,false,10000
9929,"LEXX","",100,false,10000
9930,"LEXXW","",100,false,100
15013,"LFCR","",100,false,10000
4958,"LFEQ","",100,false,10000
13888,"LFLY","",100,false,10000
13889,"LFLYW","",100,false,10000
10357,"LFMD","",100,false,10000
12699,"LFMDP","",100,false,10000
11552,"LFST","",100,false,10000
9796,"LFT","",100,false,10000
11315,"LFT","PRA",100,false,10000
4959,"LFUS","",100,false,10000
4960,"LFVN","",100,false,10000
16497,"LFWD","",100,false,10000
16340,"LGCB","",100,false,10000
16616,"LGCL","",100,false,10000
4964,"LGF","A",100,false,10000
4965,"LGF","B",100,false,10000
4966,"LGH","",100,false,10000
4967,"LGHL","",100,false,100
4968,"LGHLW","",100,false,100
16414,"LGHT","",100,false,10000
4969,"LGI","",100,false,10000
4970,"LGIH","",100,false,10000
4971,"LGL","",100,false,10000
9436,"LGL","WS",100,false,10000
4972,"LGLV","",100,false,10000
14040,"LGMK","",100,false,100
4973,"LGND","",100,false,10000
11090,"LGO","",100,false,10000
4974,"LGOV","",100,false,10000
15865,"LGRO","",100,false,10000
10299,"LGVN","",100,false,10000
4978,"LH","",100,false,10000
4980,"LHX","",100,false,10000
4981,"LI","",100,false,10000
14801,"LICN","",100,false,10000
12178,"LICY","",100,false,10000
12236,"LIDR","",100,false,10000
12238,"LIDRW","",100,false,100
4982,"LIFE","",100,false,10000
15153,"LIFW","",100,false,100
15154,"LIFWW","",100,false,100
15155,"LIFWZ","",100,false,10000
4983,"LII","",100,false,10000
4984,"LILA","",100,false,10000
4985,"LILAK","",100,false,10000
12423,"LILM","",100,false,10000
12426,"LILMW","",100,false,100
4986,"LIN","",100,false,10000
4987,"LINC","",100,false,10000
4988,"LIND","",100,false,10000
10813,"LINK","",100,false,10000
15121,"LIPO","",100,false,100
4990,"LIQT","",100,false,10000
4991,"LIT","",100,false,10000
4992,"LITB","",100,false,10000
4993,"LITE","",100,false,10000
13113,"LITM","",100,false,100
15256,"LITP","",100,false,10000
4994,"LIVE","",100,false,10000
4998,"LIVN","",100,false,10000
9534,"LIXT","",100,false,10000
9535,"LIXTW","",100,false,10000
16400,"LJAN","",100,false,10000
5002,"LKCO","",100,false,100
5003,"LKFN","",100,false,10000
5004,"LKOR","",100,false,10000
5005,"LKQ","",100,false,10000
5006,"LL","",100,false,10000
14154,"LLAP","",100,false,10000
14155,"LLAP","WS",100,false,10000
5009,"LLY","",100,false,10000
15799,"LLYVA","",100,false,10000
15800,"LLYVK","",100,false,10000
5010,"LMAT","",100,false,10000
5011,"LMB","",100,false,10000
